,CID,SID,Solubility_at_pH_7_4,target,Efficacy
40986,687498,26660920,40.9,1,90.3142
40997,687156,49679170,46.5,1,168.456
40998,687138,26666327,42.6,1,111.944
41005,686819,26670769,34.8,1,129.231
41013,686361,24812641,32.5,1,153.009
41014,686300,24830558,2.8,1,103.705
41026,686056,49642718,49.1,1,168.287
41028,685919,49645185,22.0,1,171.763
41048,685093,49645143,7.5,1,151.942
41054,684956,49669695,0.8,1,123.672
41056,684887,24819185,39.5,1,98.3314
41067,684712,49642634,47.8,1,137.228
41077,684335,24782619,27.2,1,134.972
41078,684250,26660368,47.6,1,151.118
41081,684231,24801460,35.6,1,105.454
41104,682848,24816396,29.9,1,174.561
41110,682361,49647214,5.1,1,140.173
41111,682329,49729214,36.1,1,160.209
41115,682221,24801655,22.5,1,131.804
41122,681239,47200524,16.7,1,122.022
41124,681195,47202516,30.3,1,88.0059
41127,680979,24806029,5.1,1,121.585
41146,679336,26667330,28.1,1,101.109
41148,679296,24809113,4.1,1,149.521
41149,679283,49648659,39.1,1,140.078
41167,678087,49645028,39.3,1,136.861
41174,677773,49645284,24.2,1,129.249
41175,677744,49678920,22.0,1,164.468
41180,677491,26731615,34.4,1,119.685
41191,677064,26727505,13.7,1,89.776
41248,674819,49670373,0.6,1,131.87
41253,674720,24796326,35.9,1,95.4349
41260,674159,49649425,32.7,1,125.784
41267,673702,24817707,11.8,1,102.993
41268,673682,24834131,36.0,1,94.9051
41269,673681,26671499,23.3,1,126.966
41293,672245,49641564,33.6,1,178.596
41378,669257,47201169,43.4,1,131.799
41396,668729,24807672,37.1,1,95.2363
41400,668465,24808635,3.5,1,168.346
41404,668161,24801407,24.9,1,154.358
41406,667889,26666060,33.0,1,111.499
41408,667838,24828185,28.5,1,159.793
41411,667735,47198505,26.8,1,173.142
41413,667675,49673219,48.4,1,95.6254
41415,667600,47201769,0.2,1,133.724
41421,667552,24788043,1.0,1,127.593
41425,663297,862072,42.1,1,131.622
41431,658107,856749,39.6,1,145.361
41432,657663,856288,7.7,1,125.048
41439,657262,855709,31.8,1,191.258
41442,652581,850072,1.6,1,132.469
41445,644901,842629,3.5,1,136.738
41456,628838,47199413,4.9,1,147.418
41459,628339,47204373,44.8,1,135.625
41461,628089,24801793,0.7,1,122.636
41479,625270,26661582,16.6,1,99.3395
41483,624993,24820739,1.2,1,167.189
41487,624157,47195778,0.3,1,157.586
41497,622907,49670973,40.5,1,126.843
41505,621645,47196092,0.3,1,182.86
41513,620237,49667244,8.3,1,159.683
41515,619653,24817399,5.2,1,132.22
41519,618885,26666522,10.2,1,152.322
41545,615977,49669968,1.3,1,155.897
41557,613526,24821164,33.2,1,159.957
41579,610479,855759,39.3,1,116.723
41597,607883,26671148,12.5,1,116.622
41602,606670,26729478,19.1,1,123.844
41627,602897,14738605,15.6,1,159.893
41652,598370,24787614,38.0,1,145.831
41658,597462,49647249,5.0,1,158.271
41661,597171,24822559,24.9,1,109.271
41687,591105,24820468,36.3,1,75.4202
41696,589746,49669288,1.2,1,188.019
41697,589636,49669849,25.4,1,129.755
41716,586695,26666890,47.3,1,142.328
41717,586440,49667511,5.1,1,154.748
41745,581679,47199274,0.4,1,84.2775
41754,579848,24821193,0.4,1,125.1
41772,577695,47198356,26.6,1,182.304
41775,576988,26662119,0.8,1,70.0759
41805,571692,24784900,1.1,1,101.624
41814,569534,49726229,2.5,1,164.302
41822,567642,26727966,51.5,1,86.032
41844,564878,24807476,11.4,1,164.711
41845,564741,26725907,39.3,1,139.64
41880,556931,24796203,13.2,1,108.259
41885,556017,49641844,5.5,1,167.488
41891,555075,49641629,0.2,1,164.96
41893,554213,24821344,12.5,1,111.594
41910,548045,49824283,13.5,1,157.187
41925,540985,47203632,2.3,1,161.668
41942,535910,49670577,19.1,1,125.893
41979,517348,57264559,16.6,1,99.4414
41980,511504,26664029,10.8,1,119.547
41982,507300,49671445,0.3,1,104.205
41988,488165,49642274,28.1,1,168.388
41992,483860,24811307,22.3,1,174.912
41994,480272,24785301,22.7,1,114.656
42001,468620,49734875,26.4,1,168.417
42012,439280,56463305,32.6,1,99.0219
42013,436659,49680894,31.7,1,184.514
42016,434633,49641337,11.3,1,146.07
42033,408365,49646751,42.3,1,163.769
42052,392799,47199333,39.5,1,147.703
42054,391442,24808158,36.9,1,125.037
42055,390754,26659848,3.0,1,105.936
42059,389254,49641907,3.1,1,122.558
42063,387800,26659193,34.5,1,130.978
42064,387753,26659388,34.0,1,91.3377
42072,382950,24789741,16.9,1,135.347
42076,379915,24806075,38.8,1,104.256
42080,376484,24807846,28.5,1,117.055
42083,373692,24784279,8.3,1,96.8573
42095,364166,24815824,8.9,1,115.751
42101,357770,49730052,38.1,1,135.462
42104,356301,49667385,38.4,1,164.013
42115,350015,24816155,0.5,1,100.597
42117,347805,26666290,37.7,1,143.423
42122,346838,26730146,4.2,1,151.971
42126,345425,26730206,5.6,1,112.235
42150,331252,49736890,25.7,1,102.958
42220,302041,49671136,49.4,1,159.3
42230,294660,49642152,3.2,1,114.725
42242,290787,26726838,0.7,1,108.86
42251,288875,47204197,4.1,1,152.394
42254,286497,49665820,20.8,1,160.863
42273,274249,24834077,2.1,1,141.726
42279,272832,22412650,45.2,1,130.584
42282,272429,26663137,1.1,1,143.026
42284,270995,49679708,1.2,1,122.937
42287,269969,26664593,0.5,1,130.004
42302,260958,24805268,1.5,1,126.921
42315,257810,47203246,0.3,1,171.206
42316,257563,49649492,0.2,1,134.493
42318,257496,47202552,0.2,1,135.025
42319,257482,49645261,46.1,1,146.258
42322,256661,49648059,37.1,1,157.767
42323,256660,49671459,6.1,1,173.757
42324,256659,49642212,39.3,1,205.734
42325,256656,24801091,11.5,1,151.174
42326,256212,49671465,9.5,1,232.164
42328,255085,49644281,7.7,1,196.65
42331,254758,26726015,20.3,1,82.2441
42334,254007,49673265,3.1,1,114.454
42337,252194,26669637,0.8,1,107.377
42346,248776,47204826,0.2,1,101.18
42349,248050,49670391,42.1,1,126.407
42363,242973,47203637,29.7,1,100.768
42369,240933,49664905,5.5,1,199.883
42371,239844,24838067,0.3,1,120.232
42377,236653,26659788,35.5,1,136.243
42386,235424,24805444,30.8,1,129.709
42402,230298,47199780,1.1,1,164.778
42406,229521,24810688,5.8,1,101.332
42412,228621,49670195,22.2,1,140.39
42425,225521,26660301,33.1,1,135.581
42429,224672,26731531,38.1,1,130.397
42431,224406,26731695,14.6,1,144.558
42440,223180,26670226,29.8,1,122.076
42443,222275,49732327,3.2,1,106.285
42447,220464,24811140,25.2,1,80.4014
42469,209253,49667197,24.6,1,148.065
42479,201327,49665901,20.9,1,160.154
42481,200481,26664227,43.9,1,148.737
42488,194653,24780875,32.0,1,132.753
42489,194595,49724779,45.9,1,170.855
42494,186762,47203841,24.8,1,157.378
42496,185484,49675673,40.8,1,122.232
42528,151245,49674621,14.8,1,137.891
42536,139941,26727486,21.4,1,115.581
42547,136624,24828670,36.7,1,110.029
42556,123054,24827347,6.0,1,89.9261
42557,123023,26666565,2.9,1,161.951
42562,120394,47198268,38.2,1,147.311
42566,119879,26729462,26.7,1,129.519
42569,117746,57264362,18.4,1,130.398
42570,117636,24831293,24.0,1,118.757
42574,116016,26730210,19.6,1,87.5515
42586,104871,855888,76.4,1,138.642
42602,98282,24805388,19.0,1,138.995
42626,94986,24837955,42.1,1,137.383
42630,94135,11532909,39.5,1,84.0185
42637,91499,56422461,73.3,1,143.183
42640,89576,26662963,7.8,1,83.456
42659,85511,49642176,0.3,1,160.63
42660,85485,49735865,42.2,1,229.746
42663,83823,11532864,69.2,1,159.77
42674,81133,26663120,27.6,1,94.6227
42714,74491,24827369,2.7,1,158.899
42715,74333,26659335,14.1,1,129.356
42733,71188,855596,53.9,1,202.704
42742,70048,49669667,25.0,1,111.748
42753,68304,855952,48.9,1,162.237
42757,67532,8139944,50.8,1,174.719
42762,67061,24801906,30.6,1,81.4396
42775,65790,26666291,44.6,1,122.706
42802,60063,26658614,54.9,1,117.337
42806,55245,11533034,7.0,1,197.256
42839,38853,8139902,31.7,1,135.587
42842,36605,855585,3.7,1,67.2482
42848,33839,24780448,36.5,1,101.139
42856,31280,56320885,34.5,1,80.1894
42858,30923,24809817,30.2,1,168.635
42879,23702,856022,50.3,1,151.428
42881,23540,26727763,4.2,1,78.3202
42882,22650,49679509,19.6,1,271.843
42895,20812,24836933,23.6,1,129.653
42904,19495,26725706,23.3,1,147.31
42909,17520,24830158,21.7,1,96.8571
42917,15529,49674231,4.7,1,87.628
42939,10935,57264359,9.0,1,124.977
42945,9516,49673160,0.2,1,165.928
42951,9082,11533072,17.0,1,116.792
42958,8407,24828360,1.1,1,176.313
42977,6088,855513,26.1,1,99.6097
42985,5934,49724795,0.4,1,164.45
42990,5887,855749,48.1,1,147.305
43001,5453,57260086,28.4,1,118.147
43004,5336,855656,33.1,1,183.726
43023,4757,17510352,12.3,1,145.75
43035,4100,855821,35.4,1,148.023
43041,3883,855954,55.4,1,132.169
43045,3712,57260065,7.0,1,112.276
43047,3698,11533005,28.1,1,177.123
43062,3194,856002,6.6,1,121.052
43067,3108,855977,10.7,1,134.364
43070,2788,855601,0.8,1,150.285
43081,2466,855633,33.5,1,215.227
43115,1018,57264398,18.5,1,125.53
